# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Mar 01 09:06:43 CET 2021 [seed=1614585993771]
# TreeTime_270221.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate1	coordinates.traitLikelihood1
26400000	-328803.4164706213	-32342.518390104124	-296460.8980805172	1.7839508703238747E-10	-5.1745760343053194E-11	-5.1745760343053194E-11	2.7358422707618E-10	0.23422745529640157	5.9309206775824E9	1.1217751961642902E9	1.1217751961642904E9	3.867354203007046E9	473494.45873518486	-296460.8980805172
26410000	-328744.2711849527	-32287.423078553304	-296456.8481063994	1.7744619178451525E-10	-5.507726854641324E-11	-5.507726854641324E-11	2.7948319106411305E-10	0.2473211207282817	6.002681643879792E9	1.182938078099841E9	1.182938078099841E9	3.811152270538296E9	470973.6280365751	-296456.8481063994
26420000	-328728.9807249891	-32250.038361721006	-296478.94236326806	1.7621421186067053E-10	-4.9465148052529196E-11	-4.9465148052529196E-11	2.719342399468143E-10	0.22596797842447047	5.980273049977897E9	1.0878184809296665E9	1.0878184809296665E9	3.8752350657260756E9	471876.7165616242	-296478.94236326806
26430000	-328727.8828696828	-32230.467429075074	-296497.4154406077	1.788778117821158E-10	-5.4586756022580387E-11	-5.4586756022580387E-11	2.7574063020164123E-10	0.24578686329158025	5.949845478536455E9	1.1778560282226748E9	1.1778560282226748E9	3.859769736741473E9	475551.9503765188	-296497.4154406077
26440000	-328756.2383481918	-32261.38112748227	-296494.8572207095	1.7783498285884557E-10	-5.2397360121420836E-11	-5.2397360121420836E-11	2.695648479909761E-10	0.2393145914114044	5.964803674246197E9	1.1594240439818575E9	1.1594240439818575E9	3.9350485312590203E9	471234.6325686708	-296494.8572207095
26450000	-328786.2461805863	-32262.040198662595	-296524.2059819237	1.758961347900169E-10	-5.432027205267042E-11	-5.432027205267042E-11	2.7444648851990546E-10	0.24723215193849812	6.05529554013321E9	1.1985043163541915E9	1.1985043163541918E9	3.8809134934273643E9	470175.16450467973	-296524.2059819237
26460000	-328781.0395017147	-32262.537977372944	-296518.50152434176	1.7379109147857947E-10	-5.261062031627456E-11	-5.261062031627456E-11	2.780559761044349E-10	0.2393280213554073	6.103638472417053E9	1.154861732227369E9	1.1548617322273693E9	3.8149080878362412E9	472642.6188896224	-296518.50152434176
26470000	-328791.2718382786	-32281.755949979583	-296509.51588829904	1.7368593034313984E-10	-5.190185393479588E-11	-5.190185393479588E-11	2.761656155343727E-10	0.23698221204974362	6.10010406072558E9	1.1464378334508054E9	1.1464378334508052E9	3.8364741639793954E9	474567.4714796102	-296509.51588829904
26480000	-328718.7347947023	-32243.377616362963	-296475.3571783394	1.798271231053841E-10	-5.519387143763011E-11	-5.519387143763011E-11	2.740507857569941E-10	0.2486266816567348	5.9272933762119465E9	1.1937578200189831E9	1.1937578200189831E9	3.8893817169746633E9	472914.3811462352	-296475.3571783394
26490000	-328734.3547288194	-32175.54497987342	-296558.809748946	1.7450487470552742E-10	-5.4809523014596525E-11	-5.4809523014596525E-11	2.753747547207322E-10	0.2500288822045054	6.112626368943222E9	1.2166334418998926E9	1.2166334418998926E9	3.873568946855361E9	474228.8370090962	-296558.809748946
26500000	-328728.49920951895	-32178.784928019926	-296549.71428149904	1.7801701132392513E-10	-5.193108073024078E-11	-5.193108073024078E-11	2.7335140245473987E-10	0.23541598835318714	5.947029116212062E9	1.1298118332875078E9	1.1298118332875078E9	3.872935496278364E9	473511.90234552434	-296549.71428149904
26510000	-328658.3755540394	-32112.03043146474	-296546.34512257465	1.781321340102792E-10	-5.1353279930661814E-11	-5.1353279930661814E-11	2.716812281174773E-10	0.23343567915204846	5.937349589422666E9	1.122279877872091E9	1.122279877872091E9	3.8929180350715466E9	473578.9691402458	-296546.34512257465
26520000	-328615.2740627398	-32055.63600267499	-296559.6380600648	1.7469342519661832E-10	-5.023804175565859E-11	-5.023804175565859E-11	2.7076210496382623E-10	0.23099388419831995	6.046969121850674E9	1.1219734285907488E9	1.1219734285907488E9	3.901453447835367E9	473341.12135131663	-296559.6380600648
26530000	-328655.0051852766	-32055.4961775699	-296599.5090077067	1.775663166098314E-10	-5.0395040297405785E-11	-5.0395040297405785E-11	2.730263211013003E-10	0.22887863000688466	5.9430267257807255E9	1.0969604327018597E9	1.0969604327018597E9	3.8651268528030725E9	471628.7555210853	-296599.5090077067
26540000	-328582.6777868032	-32030.952813578268	-296551.724973225	1.7940614198715348E-10	-5.0084204245473285E-11	-5.0084204245473285E-11	2.7210167909540687E-10	0.2266817274349101	5.875874680555196E9	1.0815387416942227E9	1.0815387416942227E9	3.8741694308647876E9	473124.58996457263	-296551.724973225
26550000	-328653.9605473588	-32096.757569033143	-296557.20297832566	1.753083653585434E-10	-5.255295184916838E-11	-5.255295184916838E-11	2.731289815634293E-10	0.24016620863718088	6.053392891054174E9	1.1647378586727889E9	1.1647378586727889E9	3.885381941268974E9	471718.51698701177	-296557.20297832566
26560000	-328639.5188067333	-32103.166188185787	-296536.3526185475	1.7778324959250385E-10	-5.1944593841818387E-11	-5.1944593841818387E-11	2.736350349372865E-10	0.23550985440091013	5.955127367094119E9	1.1304717337489226E9	1.1304717337489226E9	3.869102124667219E9	473006.39941184246	-296536.3526185475
26570000	-328614.83652454586	-32099.070575462425	-296515.76594908343	1.7843579613050647E-10	-5.017006856250339E-11	-5.017006856250339E-11	2.7395624388691803E-10	0.22691494569455567	5.908486980647653E9	1.0820311766360385E9	1.0820311766360383E9	3.84837214644313E9	473018.00185880635	-296515.76594908343
26580000	-328604.8640167498	-32100.724448870253	-296504.13956787955	1.760008820133676E-10	-4.720378470825885E-11	-4.720378470825885E-11	2.7319390854069614E-10	0.2152701894472964	5.957885600559243E9	1.0294327231067823E9	1.0294327231067822E9	3.8382741629722915E9	473719.96437592036	-296504.13956787955
26590000	-328586.9250639301	-32051.327167851603	-296535.5978960785	1.7958513417994274E-10	-5.217927447653466E-11	-5.217927447653466E-11	2.717201548531046E-10	0.23621197875388508	5.89744400531149E9	1.1325046889859972E9	1.132504688985997E9	3.8977354240988207E9	473223.9410768016	-296535.5978960785
26600000	-328603.6113478682	-32058.186962672666	-296545.42438519554	1.753553316625763E-10	-5.3234603254718134E-11	-5.3234603254718134E-11	2.756666884769055E-10	0.2421265364245931	6.057849562297101E9	1.1698447128575385E9	1.1698447128575387E9	3.8534805385003743E9	474720.51293829235	-296545.42438519554
26610000	-328546.23143816506	-32024.101862081185	-296522.12957608385	1.7626307983088152E-10	-5.0804725102413214E-11	-5.0804725102413214E-11	2.7484248833659643E-10	0.23082428169533492	5.992623935095469E9	1.107738521461086E9	1.107738521461086E9	3.8432134618668284E9	473723.94884785876	-296522.12957608385
26620000	-328614.73859140195	-32088.006720501937	-296526.7318709	1.7967079025266228E-10	-5.434551213912482E-11	-5.434551213912482E-11	2.723038503389099E-10	0.24569598279097382	5.923304205656077E9	1.1821536868155477E9	1.1821536868155475E9	3.9082985650499773E9	472941.774331812	-296526.7318709
26630000	-328528.97158303397	-31993.830219528296	-296535.1413635057	1.7719901879116567E-10	-5.156926558207963E-11	-5.156926558207963E-11	2.7001378631506005E-10	0.23575847884333614	5.97550286780842E9	1.1412465214532776E9	1.1412465214532778E9	3.9214784526740704E9	472375.8043669812	-296535.1413635057
26640000	-328493.95251941466	-31985.10098485812	-296508.85153455654	1.7865183758873563E-10	-5.274558650962969E-11	-5.274558650962969E-11	2.6879033029148214E-10	0.24069970697181933	5.941721137261455E9	1.1659629493429396E9	1.1659629493429396E9	3.949172570532868E9	472685.0246953951	-296508.85153455654
26650000	-328505.06438485085	-32003.667770227585	-296501.39661462326	1.7672811842438181E-10	-4.7145564939483103E-11	-4.7145564939483103E-11	2.6943593305530473E-10	0.21605297962344477	5.935470302026868E9	1.0385812218786077E9	1.0385812218786076E9	3.893187098491774E9	472747.88991468976	-296501.39661462326
26660000	-328548.8089442742	-32030.681217820995	-296518.12772645324	1.7704266021760085E-10	-4.939620670177488E-11	-4.939620670177488E-11	2.696304247678692E-10	0.2260841872506459	5.9526186634962845E9	1.0905178159031873E9	1.0905178159031875E9	3.908562783126644E9	473078.7097656245	-296518.12772645324
26670000	-328643.0900703792	-32121.15380881684	-296521.93626156234	1.7835527661355965E-10	-5.226208871806262E-11	-5.226208871806262E-11	2.710887355741709E-10	0.23767748630471447	5.942480982289339E9	1.145626606889511E9	1.145626606889511E9	3.9096897077711563E9	472450.0412673377	-296521.93626156234
26680000	-328677.83612206567	-32185.586783841507	-296492.2493382242	1.7761084081935746E-10	-5.127430241842975E-11	-5.127430241842975E-11	2.6742789501445954E-10	0.23526735636719914	5.96018768757516E9	1.142754632783564E9	1.1427546327835643E9	3.958427547635482E9	473151.8008869223	-296492.2493382242
26690000	-328708.71706062625	-32228.42419086828	-296480.292869758	1.7835909515504874E-10	-5.0829974859696525E-11	-5.0829974859696525E-11	2.7047125079366163E-10	0.23142576604824322	5.923940424213653E9	1.1132929727264616E9	1.113292972726462E9	3.9064730566178293E9	473164.13443217543	-296480.292869758
26700000	-328734.45596587396	-32264.182029673655	-296470.2739362003	1.7807646108172246E-10	-5.130827953384978E-11	-5.130827953384978E-11	2.686937213024107E-10	0.2345608003923873	5.942515196053872E9	1.134750113755437E9	1.134750113755437E9	3.9383952513226714E9	474409.27829764225	-296470.2739362003
26710000	-328723.5625930316	-32256.47653058922	-296467.0860624424	1.7759643964794958E-10	-4.941159947617135E-11	-4.941159947617135E-11	2.695471345801179E-10	0.22583665115279866	5.93335776836286E9	1.0876639369803207E9	1.0876639369803207E9	3.9093096517616343E9	473809.9915597901	-296467.0860624424
26720000	-328741.86152770853	-32276.806537505265	-296465.0549902033	1.7539979535497575E-10	-5.148430296006245E-11	-5.148430296006245E-11	2.6985144881102325E-10	0.23664531942773687	6.039477765674166E9	1.152257304448566E9	1.1522573044485657E9	3.9255789391444697E9	474391.42934722395	-296465.0549902033
26730000	-328719.41057764296	-32271.10250377625	-296448.3080738667	1.7386233014345702E-10	-4.869637997924999E-11	-4.869637997924999E-11	2.743403528264638E-10	0.22297136021324987	6.052589094966039E9	1.0743559064137046E9	1.0743559064137046E9	3.835809178671302E9	472513.0683976624	-296448.3080738667
26740000	-328729.5508613337	-32310.09239718115	-296419.4584641525	1.7588668262901017E-10	-5.1219007189159986E-11	-5.1219007189159986E-11	2.710936229916781E-10	0.23456057968207528	6.016498487962153E9	1.1367256666084077E9	1.136725666608408E9	3.9035295202152486E9	473844.16309363494	-296419.4584641525
26750000	-328779.6043605652	-32321.562192521593	-296458.0421680436	1.7968833966502365E-10	-4.921630225181259E-11	-4.921630225181259E-11	2.6647155215779393E-10	0.22491768624039749	5.86172408172691E9	1.0826385848203652E9	1.0826385848203652E9	3.9527051172662544E9	470768.7209212614	-296458.0421680436
26760000	-328839.10758155154	-32370.71666275437	-296468.3909187972	1.782710890141271E-10	-5.260340393250667E-11	-5.260340393250667E-11	2.632066886752348E-10	0.2428426304652656	5.960967956608286E9	1.1913344863249223E9	1.1913344863249223E9	4.037390746228639E9	474981.2505165095	-296468.3909187972
26770000	-328784.9762519656	-32306.38799925106	-296478.58825271454	1.8156591268886988E-10	-5.4447823498300574E-11	-5.4447823498300574E-11	2.6843025319737836E-10	0.2466309835411022	5.864351740958848E9	1.189512674969967E9	1.1895126749699667E9	3.9666407325288596E9	471806.3676118749	-296478.58825271454
26780000	-328726.7429406513	-32226.90598052824	-296499.8369601231	1.7692635038501755E-10	-4.8410329416123166E-11	-4.8410329416123166E-11	2.724452603090324E-10	0.22049672832099937	5.940909259334638E9	1.0556299417705497E9	1.0556299417705495E9	3.8580351591742773E9	469478.07992320735	-296499.8369601231
26790000	-328706.9495840256	-32211.338576838716	-296495.6110071869	1.760052015755506E-10	-5.2503595402260924E-11	-5.2503595402260924E-11	2.713803557633239E-10	0.24023544751413156	6.029639258052266E9	1.1665462635860739E9	1.1665462635860736E9	3.910555242866869E9	473230.0955440589	-296495.6110071869
26800000	-328664.3393830278	-32164.262387380746	-296500.07699564705	1.800858737566104E-10	-5.001463992931173E-11	-5.001463992931173E-11	2.6827839397092147E-10	0.22754352094505925	5.856112807318115E9	1.0917441733127146E9	1.0917441733127148E9	3.931003075251253E9	473716.0966843264	-296500.07699564705
26810000	-328730.839819537	-32205.087144165314	-296525.7526753717	1.7990510803427813E-10	-5.281550752511492E-11	-5.281550752511492E-11	2.7003282112007006E-10	0.23962461792499226	5.897096919294873E9	1.1534085576170037E9	1.1534085576170037E9	3.9288478117355065E9	471978.936850819	-296525.7526753717
26820000	-328780.6681243427	-32258.853042831888	-296521.8150815108	1.7609357712201154E-10	-4.896781992369904E-11	-4.896781992369904E-11	2.724858313679371E-10	0.2235460750693317	5.977512134946089E9	1.0742053498573503E9	1.0742053498573503E9	3.8629586310914016E9	470897.9082553723	-296521.8150815108
26830000	-328761.0214031975	-32257.03261071029	-296503.9887924872	1.8067073621178343E-10	-5.0173724026635834E-11	-5.0173724026635834E-11	2.6737495529287144E-10	0.22828220936773203	5.839229059468745E9	1.0957491027429385E9	1.0957491027429385E9	3.945686730187123E9	474322.8090648844	-296503.9887924872
26840000	-328763.7019740381	-32279.623165581386	-296484.0788084567	1.744055894906888E-10	-4.899449093721764E-11	-4.899449093721764E-11	2.7089121710966053E-10	0.2254081360073517	6.040681114454006E9	1.0925422362325234E9	1.0925422362325237E9	3.8891203706509943E9	474055.667754644	-296484.0788084567
26850000	-328840.3857483079	-32332.965967060805	-296507.4197812471	1.767836984135702E-10	-4.915903280198805E-11	-4.915903280198805E-11	2.731957781112998E-10	0.223689310133873	5.954578870587506E9	1.0714709430904222E9	1.071470943090422E9	3.8531798789690695E9	472911.5573023097	-296507.4197812471
26860000	-328831.1295808652	-32296.219207302453	-296534.9103735628	1.791294505566699E-10	-4.999871183541151E-11	-4.999871183541151E-11	2.710182593453763E-10	0.22692170740404333	5.885626210440059E9	1.0858077591433618E9	1.0858077591433618E9	3.8901031679733186E9	473314.532598349	-296534.9103735628
26870000	-328816.57271155645	-32301.88286138172	-296514.6898501747	1.8036541177010483E-10	-4.935093350275539E-11	-4.935093350275539E-11	2.6867070254917E-10	0.22418605137269024	5.837699451402352E9	1.0723012025567029E9	1.0723012025567027E9	3.91899472235758E9	472429.3031321152	-296514.6898501747
26880000	-328814.31903189904	-32290.406759263795	-296523.91227263527	1.7783619404666885E-10	-5.081404612702555E-11	-5.081404612702555E-11	2.713818479743825E-10	0.2313040846412161	5.941005456028967E9	1.1124050025337856E9	1.1124050025337856E9	3.8931336307003775E9	473335.1688658192	-296523.91227263527
26890000	-328826.61671026127	-32340.904325920423	-296485.7123843408	1.7594420045570697E-10	-5.1367714433307815E-11	-5.1367714433307815E-11	2.676126187198825E-10	0.23672791368939944	6.021039838510698E9	1.155726723559051E9	1.155726723559051E9	3.9585840360076313E9	475689.24089880096	-296485.7123843408
26900000	-328774.2657539869	-32290.048441944367	-296484.21731204254	1.8001380568446544E-10	-4.9148871377523726E-11	-4.9148871377523726E-11	2.711653695846073E-10	0.22245569586597902	5.844345925545126E9	1.0592908918288275E9	1.0592908918288274E9	3.8797835925933733E9	472555.3928852539	-296484.21731204254
26910000	-328734.6642649939	-32269.31677256024	-296465.3474924337	1.754481702679825E-10	-5.181837657972183E-11	-5.181837657972183E-11	2.7396346973965266E-10	0.23635405202883988	6.03693150593155E9	1.1418456280234177E9	1.1418456280234177E9	3.866094219624806E9	474394.5124261323	-296465.3474924337
26920000	-328743.5763089997	-32276.35351113988	-296467.2227978598	1.8093292953496158E-10	-5.24711523363664E-11	-5.24711523363664E-11	2.7625313416614136E-10	0.23469735084919555	5.849094687678417E9	1.1109692540263731E9	1.1109692540263731E9	3.8308844537219577E9	472229.6167442876	-296467.2227978598
26930000	-328754.1741513121	-32269.483489300674	-296484.69066201145	1.807281169323285E-10	-5.4248464319961176E-11	-5.4248464319961176E-11	2.681745760514133E-10	0.24641423082088326	5.8908666113390465E9	1.191650871175835E9	1.191650871175835E9	3.9699707759124923E9	473858.34342403285	-296484.69066201145
26940000	-328717.3327521713	-32261.91584006479	-296455.4169121065	1.792565232189349E-10	-5.135649740464272E-11	-5.135649740464272E-11	2.7220112740893657E-10	0.2324946439031055	5.89737270877245E9	1.1126640403559906E9	1.1126640403559904E9	3.883681665699357E9	473570.5140666162	-296455.4169121065
26950000	-328723.68088599975	-32293.032949962053	-296430.6479360377	1.8105872299870217E-10	-4.792146724099847E-11	-4.792146724099847E-11	2.7196599802936183E-10	0.2159549060714953	5.793246875399634E9	1.0207926445588542E9	1.0207926445588541E9	3.856797867661518E9	471446.3346615459	-296430.6479360377
26960000	-328746.05272267817	-32318.140405423263	-296427.91231725493	1.7974960356966906E-10	-5.163234286501884E-11	-5.163234286501884E-11	2.6936617024323925E-10	0.234647718318813	5.887455253131328E9	1.128512566955362E9	1.128512566955362E9	3.9287329467872663E9	472461.27191413863	-296427.91231725493
26970000	-328705.619060592	-32313.472665405945	-296392.1463951861	1.7647481127090907E-10	-5.1730791872488206E-11	-5.1730791872488206E-11	2.747074174249308E-10	0.23494844249488253	5.997603392764174E9	1.129422626273269E9	1.1294226262732692E9	3.8529208156713023E9	474849.8071678905	-296392.1463951861
